1.621791408352556196e+00,-2.276489776301025142e-02,2.466960421875182590e+02
1.213971624853240477e-02,1.592583190893587020e+00,1.720282919434713733e+02
2.642520006595800737e-05,-1.357346133737973797e-05,1.000000000000000000e+00
